position,trap,cell_label,0
htb2mCherry_011,73,2,0
htb2mCherry_011,73,4,0
htb2mCherry_011,73,5,0
htb2mCherry_011,74,1,0
htb2mCherry_011,74,19,0
htb2mCherry_011,75,3,0
htb2mCherry_011,75,4,0
htb2mCherry_011,76,1,0
htb2mCherry_011,76,4,0
htb2mCherry_011,78,2,0
htb2mCherry_011,79,1,0
htb2mCherry_011,81,1,1
htb2mCherry_011,81,2,0
htb2mCherry_011,82,4,0
htb2mCherry_011,83,4,0
htb2mCherry_011,83,7,0
htb2mCherry_011,85,1,0
htb2mCherry_011,85,2,0
htb2mCherry_011,85,4,0
htb2mCherry_011,86,1,0
htb2mCherry_011,86,2,0
htb2mCherry_011,86,3,0
htb2mCherry_011,87,2,0
htb2mCherry_011,87,3,0
htb2mCherry_011,87,7,0
htb2mCherry_011,88,1,0
htb2mCherry_011,88,2,0
htb2mCherry_011,88,3,0
htb2mCherry_011,88,4,0
htb2mCherry_011,88,5,0
htb2mCherry_011,91,2,0
htb2mCherry_011,91,3,0
htb2mCherry_011,91,4,0
htb2mCherry_011,91,6,0
htb2mCherry_011,92,2,0
htb2mCherry_011,92,4,0
htb2mCherry_011,93,1,
htb2mCherry_011,93,5,1
htb2mCherry_011,94,5,0
htb2mCherry_011,94,6,0
htb2mCherry_011,94,7,0
htb2mCherry_011,94,10,0
htb2mCherry_011,94,17,0
htb2mCherry_012,0,1,0
htb2mCherry_012,0,2,0
htb2mCherry_012,1,1,0
htb2mCherry_012,1,2,0
htb2mCherry_012,2,1,0
htb2mCherry_012,2,2,0
htb2mCherry_012,3,1,1
htb2mCherry_012,3,2,0
htb2mCherry_012,4,1,0
htb2mCherry_012,5,1,0
htb2mCherry_012,6,1,0
htb2mCherry_012,7,1,0
htb2mCherry_012,8,1,0
htb2mCherry_012,8,5,0
htb2mCherry_012,9,1,0
htb2mCherry_012,10,1,0
htb2mCherry_012,11,1,0
htb2mCherry_012,12,1,0
htb2mCherry_012,13,1,0
htb2mCherry_012,14,1,0
htb2mCherry_012,14,2,0
htb2mCherry_012,15,1,0
htb2mCherry_012,15,2,0
htb2mCherry_012,16,1,0
htb2mCherry_012,16,2,0
htb2mCherry_012,17,1,0
htb2mCherry_012,17,2,0
htb2mCherry_012,18,1,0
htb2mCherry_012,19,1,0
htb2mCherry_012,20,1,1
htb2mCherry_012,20,2,0
htb2mCherry_012,21,1,0
htb2mCherry_012,21,2,0
htb2mCherry_012,22,1,0
htb2mCherry_012,22,2,0
htb2mCherry_012,23,1,0
htb2mCherry_012,24,1,0
htb2mCherry_012,24,3,0
htb2mCherry_012,25,1,1
htb2mCherry_012,25,2,0
htb2mCherry_012,26,1,0
htb2mCherry_012,27,1,0
htb2mCherry_012,28,1,1
htb2mCherry_012,29,1,0
htb2mCherry_012,31,1,0
htb2mCherry_012,32,1,1
htb2mCherry_012,33,1,0
htb2mCherry_012,33,2,0
htb2mCherry_012,34,1,0
htb2mCherry_012,34,2,1
htb2mCherry_012,35,1,0
htb2mCherry_012,37,3,0
htb2mCherry_012,37,4,0
htb2mCherry_012,39,1,0
htb2mCherry_012,39,3,0
htb2mCherry_012,40,1,0
htb2mCherry_012,41,1,0
htb2mCherry_012,41,2,0
htb2mCherry_012,42,1,0
htb2mCherry_012,43,1,0
htb2mCherry_012,43,2,0
htb2mCherry_012,44,1,0
htb2mCherry_012,44,3,0
htb2mCherry_012,45,1,0
htb2mCherry_012,45,2,0
htb2mCherry_012,47,1,0
htb2mCherry_012,48,2,1
htb2mCherry_012,48,5,0
htb2mCherry_012,49,1,0
htb2mCherry_012,49,2,0
htb2mCherry_012,50,2,0
htb2mCherry_012,51,1,0
htb2mCherry_012,51,2,0
htb2mCherry_012,52,1,0
htb2mCherry_012,52,2,0
htb2mCherry_012,53,1,0
htb2mCherry_012,53,2,0
htb2mCherry_012,54,1,0
htb2mCherry_012,55,1,0
htb2mCherry_012,55,2,1
htb2mCherry_012,56,1,0
htb2mCherry_012,57,1,0
htb2mCherry_012,57,2,0
htb2mCherry_012,58,1,1
htb2mCherry_012,59,1,0
htb2mCherry_012,60,2,0
htb2mCherry_012,61,4,0
htb2mCherry_012,61,5,0
htb2mCherry_012,63,1,0
htb2mCherry_012,63,2,0
htb2mCherry_012,64,1,1
htb2mCherry_012,64,2,0
htb2mCherry_012,65,5,0
htb2mCherry_012,65,6,0
htb2mCherry_012,66,1,0
htb2mCherry_012,66,2,0
htb2mCherry_012,67,1,0
htb2mCherry_012,68,1,0
htb2mCherry_012,69,1,0
htb2mCherry_012,69,2,0
htb2mCherry_012,70,1,0
htb2mCherry_012,70,3,0
htb2mCherry_012,71,1,0
htb2mCherry_012,72,1,0
htb2mCherry_012,72,2,0
htb2mCherry_012,73,1,0
htb2mCherry_012,73,2,0
htb2mCherry_012,74,1,0
htb2mCherry_012,74,2,0
htb2mCherry_012,75,1,0
htb2mCherry_012,75,3,0
htb2mCherry_012,76,1,0
htb2mCherry_012,76,2,0
htb2mCherry_012,77,3,0
htb2mCherry_012,77,5,0
htb2mCherry_012,78,1,0
htb2mCherry_012,78,2,0
htb2mCherry_012,79,4,0
htb2mCherry_012,81,4,0
htb2mCherry_012,83,2,0
htb2mCherry_012,83,3,0
htb2mCherry_012,83,4,0
htb2mCherry_012,83,5,0
htb2mCherry_012,84,1,0
htb2mCherry_012,84,2,0
htb2mCherry_012,85,1,0
htb2mCherry_012,85,2,1
htb2mCherry_012,86,1,0
htb2mCherry_012,86,2,0
htb2mCherry_012,86,4,0
htb2mCherry_012,88,1,0
htb2mCherry_012,88,2,1
htb2mCherry_012,89,1,1
htb2mCherry_012,89,2,0
htb2mCherry_012,89,3,0
htb2mCherry_012,90,1,0
htb2mCherry_012,90,2,0
htb2mCherry_012,91,1,0
htb2mCherry_012,91,2,0
htb2mCherry_012,91,3,0
htb2mCherry_012,92,2,0
htb2mCherry_012,92,4,0
htb2mCherry_012,92,7,0
htb2mCherry_012,92,11,0
htb2mCherry_012,93,1,0
htb2mCherry_012,93,2,0
htb2mCherry_012,93,3,1
htb2mCherry_012,93,4,0
htb2mCherry_012,96,3,0
htb2mCherry_012,96,4,0
htb2mCherry_012,96,6,0
htb2mCherry_012,98,1,0
htb2mCherry_012,99,1,0
htb2mCherry_012,99,2,0
htb2mCherry_012,100,4,0
htb2mCherry_012,100,14,0
htb2mCherry_012,100,17,0
htb2mCherry_012,101,1,0
htb2mCherry_012,101,2,0
htb2mCherry_013,4,4,0
htb2mCherry_013,5,59,0
htb2mCherry_013,7,25,0
htb2mCherry_013,13,176,0
htb2mCherry_013,33,2,0
htb2mCherry_013,33,12,0
htb2mCherry_013,35,10,0
htb2mCherry_013,36,8,0
htb2mCherry_013,36,23,0
htb2mCherry_013,37,15,0
htb2mCherry_013,40,2,0
